16,30,34,39
19,32,34,39
21,35,34,39
23,37,34,39
26,40,34,39
32,39,34,39
37,40,34,39
41,40,34,39
45,42,34,39
50,43,34,39
55,45,34,39
59,44,34,39
63,43,34,39
65,40,34,39
67,40,34,39
70,38,34,39
72,37,34,39
76,35,34,39
80,34,34,39
88,33,34,39
95,33,34,39
104,33,34,39
112,33,34,39
121,31,34,39
128,33,34,39
135,33,34,39
141,32,34,39
145,32,34,39
146,31,34,39
145,31,34,39
142,31,34,39
136,32,34,39
129,31,34,39
123,27,34,39
115,27,34,39
108,28,34,39
100,29,34,39
93,33,34,39
87,35,34,39
82,35,34,39
77,26,34,39
72,26,34,39
68,28,34,39
65,30,34,39
64,37,34,39
61,40,34,39
60,41,34,39
58,41,34,39
56,41,34,39
55,40,34,39
54,40,34,39
55,41,34,39
59,41,34,39
68,40,34,39
77,39,34,39
86,40,34,39
95,39,34,39
105,38,34,39
113,38,34,39
121,38,34,39
130,38,34,39
137,36,34,39
144,33,34,39
149,31,34,39
153,30,34,39
155,29,34,39
154,28,34,39
152,28,34,39
147,29,34,39
139,32,34,39
127,37,34,39
121,39,34,39
110,40,34,39
97,40,34,39
82,45,34,39
69,42,34,39
62,40,34,39
53,38,34,39
44,36,34,39
34,34,34,39
24,33,34,39
14,33,34,39
2,35,34,39
0,37,34,39
0,40,34,39
0,40,34,39
0,39,34,39
0,38,34,39
0,35,34,39
0,30,34,39
0,30,34,39
2,31,34,39
4,32,34,39
5,37,34,39
10,39,34,39
16,42,34,39
21,43,34,39
24,44,34,39
30,45,34,39
35,46,34,39
44,45,34,39
53,46,34,39
62,47,34,39
72,47,34,39
82,48,34,39
92,50,34,39
97,51,34,39
118,54,34,39
125,55,34,39
131,55,34,39
144,53,34,39
155,53,34,39
163,54,34,39
170,52,34,39
173,51,34,39
174,49,34,39
172,46,34,39
164,44,34,39
158,41,34,39
152,38,34,39
145,37,34,39
136,37,34,39
129,38,34,39
129,29,34,39
131,28,34,39
129,30,34,39
125,34,34,39
127,37,34,39
123,36,34,39
118,38,34,39
108,37,34,39
98,37,34,39
90,37,34,39
83,37,34,39
78,39,34,39
81,39,34,39
89,39,34,39
100,40,34,39
112,40,34,39
111,45,34,39
120,48,34,39
123,49,34,39
123,49,34,39
124,49,34,39
122,50,34,39
121,51,34,39
119,51,34,39
116,52,34,39
114,50,34,39
116,47,34,39
113,45,34,39
117,43,34,39
123,42,34,39
132,42,34,39
141,40,34,39
148,40,34,39
154,38,34,39
156,34,34,39
158,28,34,39
159,26,34,39
156,26,34,39
154,29,34,39
150,34,34,39
143,41,34,39
139,50,34,39
137,54,34,39
135,55,34,39
