16,30,34,39
19,32,34,39
21,34,34,39
23,36,34,39
27,38,34,39
30,39,34,39
35,39,34,39
38,40,34,39
44,43,34,39
48,45,34,39
53,46,34,39
58,46,34,39
62,44,34,39
65,43,34,39
67,41,34,39
70,40,34,39
73,38,34,39
76,36,34,39
81,35,34,39
87,34,34,39
95,33,34,39
103,34,34,39
111,33,34,39
120,32,34,39
128,31,34,39
134,32,34,39
141,32,34,39
144,32,34,39
145,31,34,39
145,29,34,39
142,29,34,39
135,31,34,39
128,31,34,39
121,28,34,39
112,28,34,39
105,29,34,39
96,31,34,39
90,33,34,39
84,34,34,39
79,34,34,39
74,24,34,39
70,25,34,39
66,26,34,39
63,28,34,39
58,38,34,39
55,43,34,39
54,42,34,39
54,42,34,39
52,42,34,39
51,41,34,39
50,41,34,39
51,42,34,39
55,42,34,39
62,42,34,39
70,41,34,39
82,41,34,39
92,40,34,39
101,39,34,39
111,40,34,39
119,39,34,39
127,38,34,39
136,37,34,39
143,36,34,39
146,35,34,39
150,33,34,39
153,32,34,39
153,32,34,39
150,32,34,39
144,34,34,39
136,38,34,39
123,42,34,39
114,44,34,39
100,42,34,39
91,45,34,39
78,48,34,39
62,47,34,39
56,47,34,39
48,44,34,39
38,42,34,39
29,40,34,39
21,38,34,39
12,38,34,39
1,38,34,39
0,39,34,39
0,39,34,39
0,39,34,39
0,37,34,39
1,38,34,39
0,38,34,39
0,35,34,39
0,33,34,39
0,31,34,39
2,32,34,39
0,39,34,39
7,43,34,39
14,43,34,39
21,47,34,39
22,48,34,39
29,50,34,39
34,51,34,39
43,52,34,39
50,52,34,39
60,53,34,39
67,54,34,39
77,55,34,39
84,54,34,39
92,54,34,39
112,61,34,39
124,60,34,39
134,60,34,39
145,60,34,39
156,60,34,39
162,56,34,39
170,55,34,39
172,53,34,39
175,52,34,39
174,51,34,39
168,49,34,39
160,45,34,39
154,42,34,39
145,41,34,39
136,42,34,39
129,41,34,39
129,32,34,39
131,33,34,39
129,34,34,39
123,39,34,39
123,42,34,39
121,42,34,39
113,42,34,39
106,42,34,39
96,41,34,39
90,41,34,39
82,41,34,39
77,42,34,39
80,44,34,39
88,44,34,39
95,43,34,39
109,45,34,39
120,53,34,39
128,53,34,39
131,52,34,39
132,52,34,39
131,52,34,39
131,53,34,39
129,53,34,39
150,63,34,39
151,61,34,39
152,61,34,39
149,62,34,39
149,63,34,39
149,61,34,39
150,63,34,39
157,61,34,39
165,60,34,39
171,55,34,39
171,58,34,39
172,57,34,39
175,55,34,39
175,53,34,39
175,53,34,39
172,56,34,39
173,56,34,39
171,56,34,39
170,56,34,39
169,56,34,39
168,56,34,39
