16,30,34,39
19,31,34,39
21,34,34,39
23,37,34,39
26,39,34,39
31,39,34,39
35,40,34,39
38,42,34,39
44,42,34,39
48,45,34,39
54,46,34,39
59,45,34,39
61,44,34,39
64,43,34,39
67,41,34,39
69,39,34,39
72,38,34,39
76,35,34,39
80,35,34,39
87,33,34,39
95,33,34,39
103,33,34,39
111,33,34,39
120,34,34,39
127,33,34,39
136,32,34,39
142,32,34,39
144,33,34,39
145,31,34,39
144,31,34,39
142,31,34,39
137,32,34,39
130,32,34,39
123,32,34,39
114,30,34,39
106,30,34,39
99,30,34,39
91,33,34,39
86,37,34,39
81,37,34,39
76,27,34,39
72,28,34,39
67,29,34,39
63,32,34,39
60,39,34,39
58,42,34,39
57,42,34,39
55,42,34,39
54,42,34,39
52,42,34,39
52,41,34,39
53,42,34,39
57,42,34,39
62,40,34,39
74,39,34,39
83,39,34,39
93,38,34,39
103,38,34,39
110,38,34,39
121,37,34,39
127,37,34,39
136,36,34,39
142,34,34,39
146,32,34,39
150,31,34,39
152,30,34,39
152,29,34,39
150,29,34,39
144,31,34,39
137,31,34,39
123,38,34,39
114,40,34,39
103,41,34,39
90,43,34,39
80,44,34,39
66,43,34,39
58,41,34,39
50,40,34,39
40,37,34,39
30,35,34,39
21,33,34,39
10,34,34,39
1,35,34,39
0,36,34,39
0,38,34,39
0,37,34,39
0,37,34,39
0,37,34,39
2,37,34,39
0,28,34,39
0,30,34,39
1,29,34,39
2,30,34,39
5,34,34,39
14,39,34,39
19,42,34,39
24,43,34,39
27,44,34,39
32,43,34,39
39,44,34,39
46,44,34,39
54,45,34,39
64,46,34,39
73,46,34,39
83,46,34,39
91,48,34,39
96,48,34,39
118,53,34,39
137,50,34,39
129,50,34,39
143,50,34,39
155,51,34,39
163,51,34,39
169,49,34,39
172,48,34,39
173,45,34,39
169,45,34,39
164,41,34,39
156,39,34,39
152,36,34,39
144,35,34,39
137,33,34,39
130,33,34,39
126,29,34,39
126,27,34,39
124,29,34,39
121,32,34,39
126,33,34,39
122,34,34,39
117,35,34,39
105,36,34,39
94,36,34,39
88,36,34,39
80,35,34,39
76,36,34,39
79,37,34,39
88,37,34,39
99,38,34,39
107,39,34,39
120,50,34,39
128,49,34,39
120,46,34,39
120,48,34,39
120,48,34,39
119,48,34,39
117,49,34,39
115,49,34,39
111,48,34,39
108,49,34,39
102,46,34,39
110,43,34,39
114,42,34,39
121,41,34,39
129,41,34,39
139,40,34,39
147,39,34,39
151,37,34,39
155,33,34,39
155,28,34,39
155,26,34,39
155,25,34,39
151,28,34,39
148,34,34,39
142,41,34,39
138,49,34,39
136,53,34,39
134,54,34,39
130,50,34,39
122,44,34,39
113,41,34,39
107,37,34,39
102,34,34,39
98,33,34,39
99,30,34,39
99,32,34,39
98,30,34,39
89,32,34,39
82,36,34,39
76,41,34,39
76,43,34,39
79,45,34,39
82,45,34,39
83,44,34,39
84,44,34,39
93,44,34,39
87,49,34,39
91,45,34,39
93,43,34,39
96,40,34,39
102,36,34,39
104,32,34,39
101,31,34,39
107,31,34,39
108,32,34,39
107,34,34,39
108,37,34,39
108,39,34,39
106,40,34,39
104,41,34,39
106,40,34,39
109,37,34,39
116,34,34,39
125,32,34,39
119,38,34,39
123,39,34,39
114,38,34,39
105,42,34,39
115,34,34,39
113,34,34,39
116,34,34,39
117,33,34,39
117,33,34,39
100,39,34,39
94,39,34,39
89,39,34,39
85,40,34,39
80,46,34,39
76,50,34,39
76,54,34,39
79,55,34,39
82,51,34,39
88,49,34,39
92,45,34,39
95,40,34,39
100,34,34,39
108,31,34,39
115,29,34,39
120,30,34,39
121,27,34,39
121,28,34,39
120,28,34,39
112,29,34,39
102,33,34,39
97,38,34,39
89,45,34,39
86,48,34,39
88,47,34,39
89,45,34,39
92,42,34,39
96,37,34,39
100,34,34,39
105,32,34,39
101,34,34,39
106,34,34,39
113,34,34,39
119,39,34,39
122,42,34,39
122,45,34,39
120,46,34,39
113,45,34,39
107,46,34,39
104,49,34,39
101,52,34,39
101,56,34,39
98,58,34,39
98,58,34,39
100,57,34,39
104,54,34,39
111,49,34,39
114,44,34,39
115,39,34,39
113,33,34,39
110,27,34,39
107,23,34,39
107,20,34,39
106,18,34,39
104,17,34,39
98,16,34,39
98,15,34,39
99,15,34,39
99,15,34,39
98,14,34,39
98,15,34,39
97,15,34,39
96,15,34,39
93,16,34,39
87,20,34,39
81,24,34,39
77,25,34,39
72,28,34,39
71,27,34,39
75,21,34,39
80,18,34,39
90,15,34,39
99,14,34,39
107,17,34,39
115,23,34,39
123,29,34,39
131,33,34,39
136,32,34,39
134,32,34,39
131,30,34,39
130,27,34,39
127,26,34,39
126,28,34,39
125,33,34,39
123,36,34,39
120,37,34,39
116,38,34,39
111,40,34,39
106,42,34,39
104,44,34,39
107,45,34,39
113,45,34,39
121,46,34,39
125,48,34,39
126,45,34,39
124,42,34,39
121,40,34,39
119,41,34,39
119,42,34,39
117,41,34,39
118,31,34,39
104,28,34,39
91,29,34,39
86,32,34,39
84,33,34,39
93,29,34,39
106,25,34,39
121,27,34,39
138,29,34,39
147,29,34,39
145,27,34,39
130,25,34,39
117,26,34,39
99,35,34,39
89,44,34,39
86,49,34,39
88,51,34,39
100,52,34,39
108,47,34,39
117,46,34,39
118,41,34,39
121,38,34,39
114,37,34,39
102,46,34,39
97,51,34,39
100,53,34,39
109,57,34,39
125,59,34,39
135,59,34,39
153,51,34,39
168,43,34,39
168,36,34,39
154,34,34,39
135,39,34,39
130,36,34,39
113,37,34,39
93,39,34,39
77,45,34,39
67,50,34,39
66,53,34,39
70,54,34,39
81,60,34,39
95,66,34,39
104,64,34,39
106,56,34,39
101,54,34,39
86,42,34,39
76,44,34,39
68,45,34,39
65,48,34,39
68,48,34,39
75,47,34,39
85,42,34,39
